transaction_id,customer_id,transaction_date,amount,transaction_type,branch_id
541,201.0,2026-01-13,2803.76,Withdrawal,1013
542,335.0,2026-01-31,127674.39,Withdrawal,1019
543,116.0,2026-03-23,143207.41,Transfer,1008
544,62.0,2026-05-30,6987.83,IMPS,1019
545,134.0,2026-06-18,8445.64,Deposit,1004
546,391.0,2026-06-12,137490.5,Withdrawal,1014
547,126.0,2026-05-16,2211.96,Withdrawal,1016
548,426.0,2026-06-19,783.92,Transfer,1012
549,168.0,2026-03-24,9427.84,UPI,1016
550,26.0,2026-05-28,1236.01,UPI,1009
551,392.0,2026-04-10,131291.81,UPI,1020
552,218.0,2026-01-15,84091.04,NEFT,1007
553,233.0,2026-04-06,353.72,Deposit,1017
554,302.0,2026-01-15,67151.92,NEFT,1014
555,321.0,2026-05-09,90.37,Deposit,1008
556,294.0,2026-01-06,8024.71,Withdrawal,1016
557,187.0,2026-06-12,8474.0,NEFT,1008
558,497.0,2026-01-15,73918.32,IMPS,1019
559,98.0,2026-03-12,31743.87,NEFT,1016
560,202.0,2026-06-26,57522.97,Withdrawal,1020
561,158.0,2026-04-20,695.57,IMPS,1008
562,349.0,2026-02-27,13609.38,Deposit,1011
563,483.0,2026-06-22,4183.34,Withdrawal,1016
564,235.0,2026-04-24,113298.52,UPI,1008
565,341.0,2026-06-20,103194.7,Transfer,1005
566,196.0,2026-06-29,2103.78,Withdrawal,1019
567,296.0,2026-02-28,31720.72,NEFT,1016
568,198.0,2026-01-18,70201.95,NEFT,1003
569,292.0,2026-01-22,8162.93,UPI,1010
570,332.0,2026-02-16,276.89,Deposit,1019
571,11.0,2026-02-17,21554.11,IMPS,1001
572,173.0,2026-03-11,801.66,IMPS,1014
573,406.0,2026-05-29,117117.43,Withdrawal,1012
574,342.0,2026-06-20,103978.14,NEFT,1016
575,127.0,2026-04-02,305.39,IMPS,1020
576,271.0,2026-06-24,415.34,Deposit,1014
577,5.0,2026-06-29,617.29,Deposit,1016
578,74.0,2026-02-12,464.12,Deposit,1019
579,447.0,2026-01-01,862.52,Withdrawal,1019
580,16.0,2026-01-26,8556.2,NEFT,1014
581,296.0,2026-05-14,13908.99,NEFT,1018
582,285.0,2026-03-30,113177.71,IMPS,1014
583,95.0,2026-06-20,26610.23,Transfer,1015
584,206.0,2026-02-07,980.04,Deposit,1013
585,187.0,2026-05-29,712.99,Withdrawal,1011
586,204.0,2026-05-05,19963.41,Deposit,1003
587,240.0,2026-02-27,7501.81,Transfer,1004
588,256.0,2026-05-17,1125.39,Withdrawal,1016
589,342.0,2026-01-03,8351.52,Withdrawal,1010
590,234.0,2026-01-31,126099.12,Transfer,1003
591,201.0,2026-02-04,109.5,NEFT,1018
592,34.0,2026-03-30,84757.17,Deposit,1001
593,71.0,2026-04-13,517.46,Withdrawal,1014
594,223.0,2026-02-14,7920.62,Transfer,1007
595,54.0,2026-02-22,5287.85,UPI,1002
596,124.0,2026-05-14,6840.95,Withdrawal,1009
597,311.0,2026-06-21,89911.31,UPI,1005
598,184.0,2026-01-10,68155.86,UPI,1020
599,114.0,2026-02-12,91619.47,NEFT,1010
600,371.0,2026-01-07,7259.52,Withdrawal,1001
601,406.0,2026-01-29,133939.86,IMPS,1005
602,227.0,2026-02-04,2292.25,Withdrawal,1012
603,155.0,2026-02-08,861.29,Transfer,1010
604,195.0,2026-02-21,8818.38,IMPS,1013
605,249.0,2026-02-21,56400.01,Transfer,1014
606,311.0,2026-02-19,29227.65,Withdrawal,1018
607,429.0,2026-06-22,126168.89,Deposit,1017
608,482.0,2026-05-28,103356.17,NEFT,1019
609,386.0,2026-03-14,7377.83,Transfer,1008
610,178.0,2026-03-08,6030.29,Transfer,1001
611,147.0,2026-04-03,392.74,Withdrawal,1003
612,307.0,2026-03-26,434.19,IMPS,1007
613,221.0,2026-06-09,496.12,Transfer,1003
614,43.0,2026-02-28,808.56,NEFT,1009
615,172.0,2026-04-16,903.09,NEFT,1017
616,461.0,2026-01-16,2497.87,Withdrawal,1014
617,70.0,2026-04-10,131.89,UPI,1001
618,421.0,2026-06-07,60898.9,IMPS,1010
619,265.0,2026-01-16,6719.78,Withdrawal,1020
620,268.0,2026-06-10,5884.22,Deposit,1019
621,77.0,2026-02-18,59641.3,Transfer,1009
622,399.0,2026-03-28,59281.94,IMPS,1008
623,139.0,2026-04-10,5190.58,IMPS,1011
624,491.0,2026-02-04,818.68,NEFT,1004
625,304.0,2026-01-07,1035.4,Deposit,1009
626,404.0,2026-03-19,8181.24,Withdrawal,1017
627,335.0,2026-05-23,1873.98,Deposit,1020
628,416.0,2026-04-07,8164.34,Transfer,1002
629,231.0,2026-02-19,4366.71,IMPS,1009
630,171.0,2026-02-03,104446.52,Transfer,1017
631,134.0,2026-01-09,286.39,NEFT,1003
632,456.0,2026-05-26,962.89,Transfer,1012
633,299.0,2026-02-18,2358.9,UPI,1018
634,420.0,2026-01-18,5574.97,Transfer,1001
635,472.0,2026-06-06,5522.81,NEFT,1003
636,175.0,2026-06-27,7807.39,IMPS,1020
637,496.0,2026-05-26,6661.59,Deposit,1019
638,438.0,2026-03-18,129701.36,Transfer,1013
639,225.0,2026-05-18,714.85,Deposit,1002
640,73.0,2026-03-01,6928.94,Withdrawal,1020
641,470.0,2026-03-23,59781.31,UPI,1007
642,500.0,2026-06-22,88413.39,NEFT,1018
643,157.0,2026-04-06,128193.0,NEFT,1017
644,411.0,2026-01-15,6668.33,NEFT,1019
645,87.0,2026-01-26,84.49,Withdrawal,1015
646,99.0,2026-06-10,2746.28,UPI,1007
647,196.0,2026-06-04,53878.61,UPI,1011
648,125.0,2026-03-30,369.39,UPI,1019
649,491.0,2026-03-07,1730.08,Withdrawal,1012
650,1.0,2026-05-31,8010.42,UPI,1006
651,315.0,2026-04-20,646.91,IMPS,1013
652,389.0,2026-05-15,2583.11,UPI,1014
653,129.0,2026-03-10,1461.31,Transfer,1007
654,26.0,2026-01-01,69543.0,Withdrawal,1005
655,261.0,2026-03-09,63223.74,Transfer,1004
656,175.0,2026-04-03,36782.58,Withdrawal,1017
657,269.0,2026-04-01,429.68,IMPS,1014
658,51.0,2026-02-03,490.91,IMPS,1020
659,324.0,2026-02-26,60144.72,Transfer,1009
660,339.0,2026-03-09,7903.59,Withdrawal,1007
661,227.0,2026-01-10,4425.67,Transfer,1012
662,358.0,2026-03-08,736.68,NEFT,1009
663,185.0,2026-06-23,685.05,Withdrawal,1003
664,92.0,2026-02-07,499.46,UPI,1009
665,177.0,2026-01-27,3773.42,UPI,1007
666,250.0,2026-06-19,8012.43,Transfer,1004
667,464.0,2026-06-10,132500.24,Withdrawal,1004
668,379.0,2026-01-23,104766.82,IMPS,1002
669,293.0,2026-01-03,136687.62,UPI,1009
670,14.0,2026-05-11,26972.71,IMPS,1006
671,347.0,2026-02-24,3510.72,UPI,1009
672,223.0,2026-05-28,59.08,Transfer,1016
673,182.0,2026-02-08,416.91,NEFT,1016
674,196.0,2026-06-08,2397.24,UPI,1009
675,220.0,2026-06-05,10157.62,UPI,1005
676,287.0,2026-06-05,991.27,UPI,1005
677,438.0,2026-06-20,37146.3,Transfer,1009
678,498.0,2026-02-24,138.28,IMPS,1019
679,2.0,2026-06-27,778.57,NEFT,1019
680,231.0,2026-05-03,3842.35,Transfer,1002
681,230.0,2026-01-09,22818.12,UPI,1011
682,230.0,2026-01-15,9694.64,NEFT,1020
683,300.0,2026-01-20,2130.27,Deposit,1006
684,225.0,2026-06-14,9332.6,Withdrawal,1006
685,155.0,2026-02-22,6663.3,UPI,1003
686,218.0,2026-01-17,9871.23,IMPS,1006
687,16.0,2026-03-30,128271.12,Withdrawal,1003
688,351.0,2026-02-02,3097.11,Withdrawal,1012
689,255.0,2026-06-14,824.88,NEFT,1005
690,291.0,2026-06-19,105178.47,Deposit,1006
691,140.0,2026-06-09,576.07,Transfer,1013
692,170.0,2026-03-09,16490.36,Withdrawal,1002
693,4.0,2026-01-06,441.5,Deposit,1018
694,445.0,2026-06-24,4459.69,Withdrawal,1005
695,388.0,2026-04-26,910.02,UPI,1010
696,257.0,2026-05-23,580.08,NEFT,1009
697,70.0,2026-04-03,144560.29,UPI,1005
698,55.0,2026-05-12,923.12,UPI,1016
699,317.0,2026-03-28,53171.53,Withdrawal,1011
700,317.0,2026-01-09,26194.83,UPI,1006
701,177.0,2026-05-30,102450.46,UPI,1017
702,38.0,2026-05-05,956.8,Withdrawal,1015
703,288.0,2026-05-13,9813.78,IMPS,1016
704,206.0,2026-03-28,72453.29,NEFT,1017
705,222.0,2026-05-10,149.69,Withdrawal,1011
706,119.0,2026-05-31,1128.12,IMPS,1002
707,431.0,2026-04-01,7704.77,Transfer,1012
708,219.0,2026-02-06,450.55,NEFT,1017
709,380.0,2026-05-26,294.98,Withdrawal,1013
710,111.0,2026-06-02,3362.07,IMPS,1008
711,171.0,2026-06-26,486.67,Deposit,1006
712,218.0,2026-05-11,476.08,IMPS,1010
713,413.0,2026-03-02,52883.76,IMPS,1004
714,459.0,2026-02-11,333.37,Withdrawal,1009
715,354.0,2026-02-13,6854.33,NEFT,1012
716,334.0,2026-05-14,982.06,Withdrawal,1006
717,279.0,2026-02-25,740.08,IMPS,1015
718,321.0,2026-01-22,3834.54,IMPS,1001
719,69.0,2026-04-07,13571.58,NEFT,1014
720,66.0,2026-04-23,519.58,Transfer,1010
721,158.0,2026-04-21,48468.54,NEFT,1010
722,242.0,2026-06-16,95915.01,Transfer,1002
723,334.0,2026-05-24,98382.67,Deposit,1012
724,143.0,2026-04-28,40124.92,UPI,1015
725,175.0,2026-06-08,133748.32,IMPS,1004
726,305.0,2026-04-21,450.47,NEFT,1015
727,120.0,2026-06-19,6599.36,NEFT,1006
728,25.0,2026-06-13,112743.41,NEFT,1018
729,208.0,2026-03-23,9921.96,Deposit,1015
730,385.0,2026-01-31,6451.9,Transfer,1009
731,7.0,2026-01-26,302.83,Transfer,1019
732,70.0,2026-01-21,938.2,Deposit,1019
733,200.0,2026-02-12,3340.78,Transfer,1016
734,225.0,2026-04-09,568.62,NEFT,1019
735,212.0,2026-05-16,139526.84,Deposit,1002
736,35.0,2026-06-11,3376.13,NEFT,1018
737,116.0,2026-05-29,24932.23,NEFT,1013
738,198.0,2026-01-18,32160.94,IMPS,1017
739,484.0,2026-02-09,8306.06,Transfer,1012
740,442.0,2026-05-10,87618.75,Transfer,1014
741,195.0,2026-05-04,250.37,UPI,1017
742,119.0,2026-01-02,102585.26,Withdrawal,1002
743,419.0,2026-06-08,203.84,Deposit,1019
744,407.0,2026-04-30,67255.65,NEFT,1006
745,232.0,2026-02-18,98566.47,Transfer,1018
746,147.0,2026-05-17,1168.31,IMPS,1015
747,378.0,2026-01-09,69601.02,Transfer,1001
748,203.0,2026-06-01,77841.43,UPI,1015
749,500.0,2026-04-02,107875.09,IMPS,1003
750,424.0,2026-02-27,992.71,Withdrawal,1014
751,337.0,2026-02-16,991.08,Transfer,1002
752,119.0,2026-03-21,4915.1,Withdrawal,1005
753,340.0,2026-06-05,125059.99,NEFT,1010
754,102.0,2026-06-01,487.58,Transfer,1017
755,465.0,2026-05-09,372.41,NEFT,1002
756,315.0,2026-02-28,23588.92,Withdrawal,1002
757,170.0,2026-02-17,811.32,Withdrawal,1013
758,293.0,2026-06-19,37309.65,IMPS,1015
759,412.0,2026-03-15,75089.6,NEFT,1004
760,7.0,2026-02-12,128900.62,NEFT,1008
761,349.0,2026-06-14,237.25,Withdrawal,1009
762,409.0,2026-06-20,1379.98,Transfer,1019
763,266.0,2026-01-16,753.4,IMPS,1005
764,314.0,2026-04-19,8729.21,Transfer,1010
765,398.0,2026-06-30,5602.4,Transfer,1004
766,218.0,2026-02-14,4428.3,UPI,1014
767,239.0,2026-02-11,593.3,IMPS,1014
768,77.0,2026-04-17,3967.05,UPI,1004
769,496.0,2026-05-29,138986.14,IMPS,1011
770,84.0,2026-01-26,87982.19,NEFT,1007
771,69.0,2026-06-14,29384.31,Transfer,1015
772,470.0,2026-06-08,3609.79,Transfer,1017
773,57.0,2026-04-27,623.92,Withdrawal,1004
774,28.0,2026-01-01,992.27,Deposit,1006
775,245.0,2026-03-04,511.71,IMPS,1002
776,497.0,2026-03-24,524.33,UPI,1018
777,51.0,2026-04-25,7573.74,Transfer,1006
778,186.0,2026-03-24,3076.34,Withdrawal,1016
779,430.0,2026-06-12,30501.4,UPI,1009
780,184.0,2026-02-11,135380.38,Deposit,1019
781,432.0,2026-04-27,1469.41,IMPS,1007
782,277.0,2026-01-18,3546.5,Transfer,1016
783,180.0,2026-02-28,2902.54,Deposit,1015
784,61.0,2026-03-31,78517.65,Transfer,1019
785,429.0,2026-02-16,8127.94,Transfer,1009
786,248.0,2026-04-04,4635.84,Deposit,1009
787,240.0,2026-01-16,4148.38,IMPS,1003
788,474.0,2026-01-26,32768.44,Withdrawal,1016
789,180.0,2026-02-01,410.92,Withdrawal,1011
790,278.0,2026-01-19,752.8,Withdrawal,1018
791,226.0,2026-03-31,2357.0,Deposit,1013
792,262.0,2026-05-11,5788.68,NEFT,1015
793,377.0,2026-01-06,30075.62,Transfer,1001
794,137.0,2026-06-30,49037.48,UPI,1010
795,121.0,2026-03-19,390.25,Withdrawal,1011
796,93.0,2026-03-13,2253.65,Withdrawal,1019
797,419.0,2026-01-07,7204.04,Transfer,1010
798,330.0,2026-03-30,2280.38,Deposit,1017
799,353.0,2026-06-08,4604.54,Deposit,1004
800,114.0,2026-06-02,4877.11,Transfer,1017
801,169.0,2026-01-18,404.1,Transfer,1005
802,205.0,2026-02-15,3379.88,Transfer,1018
803,284.0,2026-05-03,131901.2,Deposit,1014
804,325.0,2026-02-02,52689.28,NEFT,1018
805,187.0,2026-01-07,854.09,Withdrawal,1001
806,346.0,2026-02-11,73239.68,IMPS,1012
807,320.0,2026-04-15,7276.93,Withdrawal,1009
808,68.0,2026-02-19,298.53,Withdrawal,1005
809,447.0,2026-03-03,137459.23,Transfer,1013
810,370.0,2026-02-20,8307.64,Transfer,1007
811,74.0,2026-06-23,149.11,NEFT,1011
812,453.0,2026-04-29,4225.85,UPI,1007
813,40.0,2026-06-09,656.58,Transfer,1014
814,454.0,2026-04-18,947.78,NEFT,1015
815,35.0,2026-01-02,69755.67,IMPS,1007
816,467.0,2026-06-05,9531.58,UPI,1014
817,181.0,2026-05-10,260.69,UPI,1012
818,340.0,2026-01-08,9307.13,Withdrawal,1020
819,86.0,2026-04-09,88032.08,NEFT,1014
820,269.0,2026-04-04,63182.56,IMPS,1020
821,228.0,2026-03-16,904.37,NEFT,1020
822,240.0,2026-05-09,663.57,Transfer,1010
823,80.0,2026-01-24,145578.13,UPI,1006
824,291.0,2026-03-15,41719.96,NEFT,1005
825,201.0,2026-02-10,164.74,UPI,1013
826,234.0,2026-04-19,6637.95,Transfer,1009
827,464.0,2026-05-18,3141.0,NEFT,1004
828,386.0,2026-01-04,593.62,NEFT,1014
829,332.0,2026-04-09,640.09,NEFT,1013
830,317.0,2026-04-20,8788.25,Transfer,1005
831,13.0,2026-05-18,308.44,Transfer,1006
832,90.0,2026-02-26,8479.94,NEFT,1015
833,130.0,2026-01-10,43192.49,Transfer,1010
834,223.0,2026-06-08,3981.58,UPI,1007
835,460.0,2026-01-25,768.14,NEFT,1006
836,383.0,2026-03-24,116907.79,UPI,1008
837,201.0,2026-03-30,3803.73,UPI,1017
838,401.0,2026-03-12,322.97,Deposit,1009
839,489.0,2026-06-08,98709.77,Deposit,1018
840,148.0,2026-04-30,132159.42,UPI,1018
841,112.0,2026-04-17,732.16,Transfer,1013
842,141.0,2026-01-12,207.26,Withdrawal,1012
843,252.0,2026-06-26,42353.9,Deposit,1009
844,221.0,2026-05-04,555.35,Deposit,1018
845,59.0,2026-06-19,6094.57,Deposit,1013
846,86.0,2026-02-05,59240.66,Transfer,1019
847,275.0,2026-01-30,807.88,Deposit,1006
848,11.0,2026-02-27,578.7,UPI,1003
849,326.0,2026-02-16,20120.44,UPI,1012
850,274.0,2026-03-23,765.53,UPI,1019
851,80.0,2026-05-03,783.85,IMPS,1020
852,49.0,2026-02-06,870.69,UPI,1005
853,323.0,2026-04-11,84934.31,Transfer,1002
854,140.0,2026-04-06,4380.49,Transfer,1018
855,495.0,2026-02-01,3742.55,Transfer,1003
856,92.0,2026-04-15,874.05,NEFT,1006
857,190.0,2026-05-21,8773.35,Withdrawal,1006
858,147.0,2026-05-18,75751.0,Transfer,1018
859,376.0,2026-03-20,2619.76,Transfer,1014
860,281.0,2026-04-28,23142.1,Withdrawal,1015
861,286.0,2026-05-08,451.34,Withdrawal,1015
862,124.0,2026-03-23,689.6,Deposit,1003
863,290.0,2026-06-13,125441.38,Transfer,1009
864,148.0,2026-05-13,8107.47,Deposit,1003
865,318.0,2026-05-19,93472.64,Withdrawal,1011
866,347.0,2026-01-27,8716.19,Transfer,1017
867,98.0,2026-03-19,4016.93,Deposit,1004
868,149.0,2026-01-20,113749.45,NEFT,1001
869,134.0,2026-06-27,65453.31,Deposit,1018
870,180.0,2026-02-17,6227.62,UPI,1013
871,218.0,2026-01-09,5120.42,IMPS,1007
872,146.0,2026-05-27,559.78,Transfer,1018
873,176.0,2026-04-25,607.49,IMPS,1014
874,337.0,2026-04-12,86052.25,Transfer,1006
875,214.0,2026-02-04,7536.0,IMPS,1020
876,13.0,2026-02-16,100946.35,Transfer,1015
877,398.0,2026-06-03,288.36,Deposit,1004
878,311.0,2026-02-25,400.58,UPI,1006
879,431.0,2026-05-04,889.77,Transfer,1013
880,485.0,2026-03-23,8892.72,IMPS,1007
881,238.0,2026-02-15,4492.73,Transfer,1003
882,85.0,2026-04-14,1074.47,Deposit,1001
883,82.0,2026-04-11,81682.42,IMPS,1012
884,188.0,2026-06-29,59221.38,UPI,1003
885,413.0,2026-01-22,64382.76,UPI,1015
886,67.0,2026-06-06,4002.17,Withdrawal,1005
887,429.0,2026-06-25,9109.82,Withdrawal,1006
888,177.0,2026-03-16,409.98,Transfer,1011
889,484.0,2026-06-14,510.1,Deposit,1004
890,291.0,2026-02-16,19131.11,UPI,1013
891,375.0,2026-03-23,7573.61,Transfer,1008
892,347.0,2026-03-24,522.24,Withdrawal,1001
893,361.0,2026-04-16,42219.42,Transfer,1013
894,374.0,2026-01-26,8800.29,Transfer,1015
895,385.0,2026-06-12,9103.49,UPI,1007
896,111.0,2026-04-13,877.58,Transfer,1003
897,449.0,2026-02-26,14006.22,Withdrawal,1017
898,160.0,2026-04-01,784.57,NEFT,1013
899,305.0,2026-02-13,567.15,IMPS,1008
900,200.0,2026-01-26,21520.12,Transfer,1019
901,179.0,2026-06-28,74161.95,UPI,1017
902,92.0,2026-02-10,23721.47,Withdrawal,1001
903,271.0,2026-01-15,5075.11,NEFT,1003
904,161.0,2026-05-23,6863.07,UPI,1002
905,58.0,2026-01-24,780.04,Withdrawal,1002
906,271.0,2026-01-04,20732.04,IMPS,1005
907,114.0,2026-05-16,318.01,Withdrawal,1018
908,254.0,2026-05-14,19272.38,Transfer,1007
909,359.0,2026-01-19,2755.25,Transfer,1020
910,251.0,2026-01-30,7308.25,Withdrawal,1002
911,251.0,2026-03-22,868.26,IMPS,1009
912,257.0,2026-02-28,93157.52,IMPS,1008
913,165.0,2026-06-27,120215.4,Withdrawal,1002
914,336.0,2026-02-20,6009.11,Deposit,1010
915,135.0,2026-06-07,540.52,Deposit,1001
916,250.0,2026-06-09,7294.06,UPI,1010
917,493.0,2026-03-30,988.27,Deposit,1014
918,319.0,2026-03-20,64482.17,Withdrawal,1008
919,144.0,2026-04-05,128.63,NEFT,1011
920,349.0,2026-04-18,126327.56,IMPS,1020
921,43.0,2026-01-10,112507.02,UPI,1002
922,36.0,2026-05-26,21133.75,NEFT,1020
923,228.0,2026-06-30,891.2,UPI,1019
924,106.0,2026-06-23,321.07,UPI,1016
925,410.0,2026-06-12,8124.54,Deposit,1013
926,52.0,2026-06-27,24217.93,Deposit,1005
927,170.0,2026-01-29,793.73,IMPS,1001
928,359.0,2026-06-08,679.45,IMPS,1007
929,482.0,2026-04-12,9654.71,Transfer,1001
930,167.0,2026-02-19,7358.32,Deposit,1016
931,259.0,2026-04-13,29702.02,Withdrawal,1018
932,214.0,2026-06-07,150.93,Deposit,1003
933,11.0,2026-05-31,125824.92,Transfer,1013
934,495.0,2026-04-25,104359.43,UPI,1004
935,147.0,2026-03-02,10126.29,Deposit,1013
936,320.0,2026-01-21,4515.98,NEFT,1003
937,417.0,2026-06-30,5951.94,Withdrawal,1002
938,107.0,2026-04-24,9272.27,Withdrawal,1002
939,197.0,2026-05-13,485.22,UPI,1016
940,47.0,2026-05-23,5534.17,NEFT,1011
941,149.0,2026-04-12,24959.51,Deposit,1005
942,438.0,2026-02-23,800.76,IMPS,1002
943,44.0,2026-05-13,21526.74,Transfer,1015
944,338.0,2026-02-07,672.1,Withdrawal,1015
945,49.0,2026-04-16,2529.63,Deposit,1005
946,221.0,2026-01-28,142298.3,IMPS,1020
947,376.0,2026-05-13,8899.67,UPI,1002
948,350.0,2026-03-20,3585.2,Withdrawal,1010
949,157.0,2026-05-24,579.29,Withdrawal,1005
950,314.0,2026-05-26,130626.81,Transfer,1015
951,466.0,2026-02-08,146655.9,NEFT,1014
952,10.0,2026-06-18,8104.7,IMPS,1007
953,130.0,2026-04-26,9903.96,IMPS,1003
954,83.0,2026-04-30,352.15,Deposit,1012
955,441.0,2026-03-22,76982.23,Transfer,1016
956,69.0,2026-04-19,3183.46,IMPS,1012
957,229.0,2026-01-04,6113.32,NEFT,1001
958,238.0,2026-04-01,75.6,Withdrawal,1007
959,365.0,2026-04-22,2141.9,Transfer,1016
960,416.0,2026-06-22,6410.09,Withdrawal,1014
961,457.0,2026-01-28,62355.63,Deposit,1019
962,345.0,2026-04-28,401.54,Deposit,1013
963,132.0,2026-02-09,508.09,Withdrawal,1012
964,27.0,2026-04-15,676.08,NEFT,1007
965,357.0,2026-01-09,832.91,NEFT,1014
966,338.0,2026-03-02,34421.11,Withdrawal,1001
967,24.0,2026-04-09,412.92,NEFT,1019
968,186.0,2026-05-14,87077.42,UPI,1010
969,457.0,2026-01-06,13515.5,Withdrawal,1006
970,58.0,2026-01-08,111879.88,Deposit,1002
971,351.0,2026-01-01,173.93,Withdrawal,1015
972,32.0,2026-06-01,3421.23,Transfer,1017
973,413.0,2026-06-28,2947.63,UPI,1001
974,185.0,2026-02-21,988.05,IMPS,1011
975,323.0,2026-03-10,906.8,NEFT,1005
976,202.0,2026-01-11,74330.59,IMPS,1008
977,135.0,2026-03-20,125278.19,Transfer,1019
978,428.0,2026-03-01,117548.83,Transfer,1008
979,312.0,2026-03-28,9157.04,IMPS,1020
980,496.0,2026-03-31,19826.91,IMPS,1004
981,51.0,2026-04-08,81343.57,Withdrawal,1009
982,201.0,2026-04-12,506.1,Withdrawal,1007
983,137.0,2026-04-30,25669.42,Transfer,1014
984,423.0,2026-04-24,1277.68,Transfer,1002
985,362.0,2026-06-28,7109.9,Transfer,1019
986,321.0,2026-05-27,7602.61,Deposit,1002
987,492.0,2026-03-24,9816.39,Transfer,1009
988,476.0,2026-04-03,844.02,Deposit,1009
989,166.0,2026-05-17,30044.22,NEFT,1014
990,118.0,2026-03-25,870.25,Withdrawal,1002
991,356.0,2026-01-24,269.52,UPI,1017
992,283.0,2026-05-08,429.52,Withdrawal,1005
993,264.0,2026-01-31,39596.57,UPI,1013
994,129.0,2026-01-07,52014.86,IMPS,1004
995,57.0,2026-03-21,1411.32,Withdrawal,1017
996,167.0,2026-04-14,375.36,Withdrawal,1018
997,144.0,2026-06-24,239.15,Withdrawal,1019
998,4.0,2026-03-04,9073.74,UPI,1011
999,191.0,2026-06-13,269.54,IMPS,1016
1000,488.0,2026-03-09,725.04,IMPS,1016
1001,54.0,2026-03-23,841.8,NEFT,1012
1002,388.0,2026-03-27,74575.65,NEFT,1014
1003,178.0,2026-01-09,60285.88,NEFT,1014
1004,330.0,2026-02-22,36014.58,Withdrawal,1013
1005,252.0,2026-04-02,963.73,IMPS,1006
1006,290.0,2026-01-24,103.81,Transfer,1017
1007,338.0,2026-05-04,117.76,IMPS,1018
1008,123.0,2026-06-19,4039.15,Transfer,1011
1009,49.0,2026-04-27,144928.26,NEFT,1011
1010,58.0,2026-03-18,721.48,UPI,1017
1011,444.0,2026-03-29,136442.55,NEFT,1002
1012,267.0,2026-03-16,106363.7,IMPS,1012
1013,270.0,2026-06-24,141774.04,Withdrawal,1008
1014,375.0,2026-06-12,52881.19,Withdrawal,1004
1015,75.0,2026-02-24,64961.5,IMPS,1002
1016,489.0,2026-03-14,744.46,Transfer,1005
1017,258.0,2026-05-01,466.78,Deposit,1009
1018,387.0,2026-01-24,84047.82,Deposit,1014
1019,109.0,2026-02-14,232.27,IMPS,1011
1020,241.0,2026-02-25,8505.8,NEFT,1018
1021,359.0,2026-01-14,925.07,NEFT,1003
1022,424.0,2026-04-18,6216.14,Transfer,1013
1023,403.0,2026-01-17,218.11,NEFT,1017
1024,128.0,2026-02-07,140821.12,UPI,1018
1025,219.0,2026-06-15,9195.28,Transfer,1006
1026,446.0,2026-06-12,9802.63,Deposit,1004
1027,159.0,2026-01-23,9874.3,IMPS,1007
1028,138.0,2026-01-16,2179.72,UPI,1012
1029,282.0,2026-02-23,8283.37,NEFT,1013
1030,255.0,2026-03-03,403.72,Deposit,1008
1031,316.0,2026-03-23,2549.39,NEFT,1020
1032,51.0,2026-04-13,216.31,NEFT,1005
1033,8.0,2026-04-09,970.66,Transfer,1013
1034,40.0,2026-04-16,145110.18,Withdrawal,1005
1035,468.0,2026-02-23,86842.54,NEFT,1018
1036,460.0,2026-02-23,7125.78,UPI,1017
1037,283.0,2026-03-26,31643.76,Transfer,1010
1038,343.0,2026-01-04,6363.76,Withdrawal,1001
1039,120.0,2026-03-29,7065.77,IMPS,1015
1040,294.0,2026-05-11,20617.2,Deposit,1012
1041,272.0,2026-04-25,901.84,Deposit,1007
1042,298.0,2026-05-31,447.98,Withdrawal,1011
1043,304.0,2026-01-20,100340.37,Deposit,1007
1044,24.0,2026-04-05,179.2,Withdrawal,1002
1045,34.0,2026-02-19,106579.1,NEFT,1013
1046,387.0,2026-06-07,33655.97,UPI,1012
1047,198.0,2026-01-06,1218.23,Withdrawal,1007
1048,77.0,2026-06-20,102666.56,Withdrawal,1017
1049,116.0,2026-03-01,21237.85,UPI,1016
1050,251.0,2026-02-09,800.22,IMPS,1009
1051,296.0,2026-02-26,754.22,UPI,1020
1052,367.0,2026-06-07,932.15,Deposit,1016
1053,424.0,2026-05-11,131594.62,IMPS,1010
1054,132.0,2026-03-30,85535.92,Deposit,1016
1055,392.0,2026-05-24,7583.39,Withdrawal,1010
1056,374.0,2026-02-26,1273.1,Transfer,1014
1057,213.0,2026-02-18,955.24,Transfer,1012
1058,366.0,2026-06-23,10261.2,UPI,1016
1059,92.0,2026-05-24,583.18,Deposit,1007
1060,500.0,2026-06-15,16546.1,UPI,1001
1061,434.0,2026-06-11,470.72,Deposit,1010
1062,132.0,2026-01-19,6992.13,Deposit,1009
1063,357.0,2026-05-01,905.73,Transfer,1004
1064,12.0,2026-06-27,739.05,NEFT,1014
1065,330.0,2026-05-01,283.55,NEFT,1019
1066,486.0,2026-02-22,144688.2,Withdrawal,1013
1067,192.0,2026-02-19,129197.65,Withdrawal,1010
1068,199.0,2026-03-25,9698.23,Withdrawal,1009
1069,94.0,2026-02-28,35545.05,IMPS,1020
1070,332.0,2026-05-08,487.66,UPI,1006
1071,410.0,2026-06-19,232.1,UPI,1008
1072,245.0,2026-02-21,273.2,Deposit,1015
1073,83.0,2026-01-08,2243.2,Withdrawal,1012
1074,10.0,2026-04-09,252.36,Transfer,1006
1075,306.0,2026-04-15,7647.82,Deposit,1002
1076,31.0,2026-04-10,9058.02,NEFT,1015
